Iterations,fitness,chromosome,,,,,,,,,
2040,0.054414448,[-0.01,0,0.09,0.01,-0.01,-0.09,-0.07,-0.01,-0.11, -0.23]
2050,0.054414448,[-0.01,0,0.09,0.01,-0.01,-0.09,-0.07,-0.01,-0.11, -0.23]
2060,0.054414448,[-0.01,0,0.09,0.01,-0.01,-0.09,-0.07,-0.01,-0.11, -0.23]
2070,0.054414448,[-0.01,0,0.09,0.01,-0.01,-0.09,-0.07,-0.01,-0.11, -0.23]
2080,0.054414448,[-0.01,0,0.09,0.01,-0.01,-0.09,-0.07,-0.01,-0.11, -0.23]
2090,0.054414448,[-0.01,0,0.09,0.01,-0.01,-0.09,-0.07,-0.01,-0.11, -0.23]
2100,0.054414448,[-0.01,0,0.09,0.01,-0.01,-0.09,-0.07,-0.01,-0.11, -0.23]
2110,0.054414448,[-0.01,0,0.09,0.01,-0.01,-0.09,-0.07,-0.01,-0.11, -0.23]
2120,0.054414448,[-0.01,0,0.09,0.01,-0.01,-0.09,-0.07,-0.01,-0.11, -0.23]
2130,0.054414448,[-0.01,0,0.09,0.01,-0.01,-0.09,-0.07,-0.01,-0.11, -0.23]
2140,0.054414448,[-0.01,0,0.09,0.01,-0.01,-0.09,-0.07,-0.01,-0.11, -0.23]
2150,0.054414448,[-0.01,0,0.09,0.01,-0.01,-0.09,-0.07,-0.01,-0.11, -0.23]
2160,0.054414448,[-0.01,0,0.09,0.01,-0.01,-0.09,-0.07,-0.01,-0.11, -0.23]
2170,0.054414448,[-0.01,0,0.09,0.01,-0.01,-0.09,-0.07,-0.01,-0.11, -0.23]
2180,0.054414448,[-0.01,0,0.09,0.01,-0.01,-0.09,-0.07,-0.01,-0.11, -0.23]
2190,0.054414448,[-0.01,0,0.09,0.01,-0.01,-0.09,-0.07,-0.01,-0.11, -0.23]
2200,0.054414448,[-0.01,0,0.09,0.01,-0.01,-0.09,-0.07,-0.01,-0.11, -0.23]
2210,0.054414448,[-0.01,0,0.09,0.01,-0.01,-0.09,-0.07,-0.01,-0.11, -0.23]
2220,0.054414448,[-0.01,0,0.09,0.01,-0.01,-0.09,-0.07,-0.01,-0.11, -0.23]
2230,0.054414448,[-0.01,0,0.09,0.01,-0.01,-0.09,-0.07,-0.01,-0.11, -0.23]
2240,0.054414448,[-0.01,0,0.09,0.01,-0.01,-0.09,-0.07,-0.01,-0.11, -0.23]
2250,0.054414448,[-0.01,0,0.09,0.01,-0.01,-0.09,-0.07,-0.01,-0.11, -0.23]
2260,0.054414448,[-0.01,0,0.09,0.01,-0.01,-0.09,-0.07,-0.01,-0.11, -0.23]
2270,0.054414448,[-0.01,0,0.09,0.01,-0.01,-0.09,-0.07,-0.01,-0.11, -0.23]
2280,0.054414448,[-0.01,0,0.09,0.01,-0.01,-0.09,-0.07,-0.01,-0.11, -0.23]
2290,0.054414448,[-0.01,0,0.09,0.01,-0.01,-0.09,-0.07,-0.01,-0.11, -0.23]
2300,0.054414448,[-0.01,0,0.09,0.01,-0.01,-0.09,-0.07,-0.01,-0.11, -0.23]
2310,0.054414448,[-0.01,0,0.09,0.01,-0.01,-0.09,-0.07,-0.01,-0.11, -0.23]
2320,0.054414448,[-0.01,0,0.09,0.01,-0.01,-0.09,-0.07,-0.01,-0.11, -0.23]
2330,0.054414448,[-0.01,0,0.09,0.01,-0.01,-0.09,-0.07,-0.01,-0.11, -0.23]
2340,0.054414448,[-0.01,0,0.09,0.01,-0.01,-0.09,-0.07,-0.01,-0.11, -0.23]
2350,0.054414448,[-0.01,0,0.09,0.01,-0.01,-0.09,-0.07,-0.01,-0.11, -0.23]
2360,0.053531104,[-0.09,0,0.09,0.01,-0.01,-0.1,-0.07,-0.01,-0.11, -0.23]
2370,0.053520175,[-0.01,0,0.09,0.01,-0.01,-0.1,-0.07,-0.01,-0.11, -0.23]
2380,0.053520175,[-0.01,0,0.09,0.01,-0.01,-0.1,-0.07,-0.01,-0.11, -0.23]
2390,0.053520175,[-0.01,0,0.09,0.01,-0.01,-0.1,-0.07,-0.01,-0.11, -0.23]
2400,0.05349579,[-0.01,0,0.09,-0.11,-0.01,-0.1,-0.07,-0.01,-0.11, -0.23]
2410,0.05349579,[-0.01,0,0.09,-0.11,-0.01,-0.1,-0.07,-0.01,-0.11, -0.23]
2420,0.05349579,[-0.01,0,0.09,-0.11,-0.01,-0.1,-0.07,-0.01,-0.11, -0.23]
2430,0.05349579,[-0.01,0,0.09,-0.11,-0.01,-0.1,-0.07,-0.01,-0.11, -0.23]
